timestamp,region,code_region_insee,ghi_wh_m2_15min
2026-02-01 05:30:00,Centre-Val de Loire,24,0.0
2026-02-01 05:45:00,Centre-Val de Loire,24,0.0
2026-02-01 06:00:00,Centre-Val de Loire,24,0.0
2026-02-01 06:15:00,Centre-Val de Loire,24,0.0
2026-02-01 06:30:00,Centre-Val de Loire,24,0.0
2026-02-01 06:45:00,Centre-Val de Loire,24,0.0
2026-02-01 07:00:00,Centre-Val de Loire,24,0.0
2026-02-01 07:15:00,Centre-Val de Loire,24,0.0
2026-02-01 07:30:00,Centre-Val de Loire,24,0.0
2026-02-01 07:45:00,Centre-Val de Loire,24,0.19
2026-02-01 08:00:00,Centre-Val de Loire,24,3.9699999999999998
2026-02-01 08:15:00,Centre-Val de Loire,24,8.395
2026-02-01 08:30:00,Centre-Val de Loire,24,12.280000000000001
2026-02-01 08:45:00,Centre-Val de Loire,24,15.885
2026-02-01 09:00:00,Centre-Val de Loire,24,19.14
2026-02-01 09:15:00,Centre-Val de Loire,24,22.54
2026-02-01 09:30:00,Centre-Val de Loire,24,25.395
2026-02-01 09:45:00,Centre-Val de Loire,24,28.14
2026-02-01 10:00:00,Centre-Val de Loire,24,31.095
2026-02-01 10:15:00,Centre-Val de Loire,24,33.370000000000005
2026-02-01 10:30:00,Centre-Val de Loire,24,35.769999999999996
2026-02-01 10:45:00,Centre-Val de Loire,24,37.41
2026-02-01 11:00:00,Centre-Val de Loire,24,39.16
2026-02-01 11:15:00,Centre-Val de Loire,24,40.370000000000005
2026-02-01 11:30:00,Centre-Val de Loire,24,40.915000000000006
2026-02-01 11:45:00,Centre-Val de Loire,24,41.795
2026-02-01 12:00:00,Centre-Val de Loire,24,41.855000000000004
2026-02-01 12:15:00,Centre-Val de Loire,24,41.42
2026-02-01 12:30:00,Centre-Val de Loire,24,41.125
2026-02-01 12:45:00,Centre-Val de Loire,24,40.31
2026-02-01 13:00:00,Centre-Val de Loire,24,38.94
2026-02-01 13:15:00,Centre-Val de Loire,24,37.415000000000006
2026-02-01 13:30:00,Centre-Val de Loire,24,35.92
2026-02-01 13:45:00,Centre-Val de Loire,24,33.655
2026-02-01 14:00:00,Centre-Val de Loire,24,30.924999999999997
2026-02-01 14:15:00,Centre-Val de Loire,24,28.225
2026-02-01 14:30:00,Centre-Val de Loire,24,25.03
2026-02-01 14:45:00,Centre-Val de Loire,24,22.17
2026-02-01 15:00:00,Centre-Val de Loire,24,18.82
2026-02-01 15:15:00,Centre-Val de Loire,24,15.79
2026-02-01 15:30:00,Centre-Val de Loire,24,12.045
2026-02-01 15:45:00,Centre-Val de Loire,24,8.25
2026-02-01 16:00:00,Centre-Val de Loire,24,4.045
2026-02-01 16:15:00,Centre-Val de Loire,24,0.195
2026-02-01 16:30:00,Centre-Val de Loire,24,0.0
2026-02-01 16:45:00,Centre-Val de Loire,24,0.0
2026-02-01 17:00:00,Centre-Val de Loire,24,0.0
2026-02-01 17:15:00,Centre-Val de Loire,24,0.0
2026-02-01 17:30:00,Centre-Val de Loire,24,0.0
2026-02-01 17:45:00,Centre-Val de Loire,24,0.0
2026-02-01 18:00:00,Centre-Val de Loire,24,0.0
